,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
57,0.44466433525085447,0.10806570053100586,0.0,0.0,0.1,"(20, 5)",3,"{'filter__n': 3, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060595527197272375,0.006338360033112054,0.0,0.0
58,0.4232521057128906,0.10532398223876953,0.6666666666666665,0.6666666666666721,0.1,"(20, 5)",4,"{'filter__n': 4, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",1,0.6666666666666669,0.6666666666666736,0.6666666666666669,0.6666666666666736,0.6666666666666661,0.6666666666666712,0.666666666666666,0.666666666666671,0.6666666666666662,0.666666666666671,0.03879441372993654,0.001715704481050092,4.091824331753433e-16,1.2716779685529958e-15
59,0.4084573268890381,0.10781183242797851,0.0,0.0,0.1,"(20, 5)",5,"{'filter__n': 5, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05700541951834479,0.0036402591345029906,0.0,0.0
60,0.47371563911437986,0.10671057701110839,0.15557591326641426,0.13592830425491656,0.1,"(20, 5)",6,"{'filter__n': 6, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",105,0.06250000000000006,0.12358113509192639,0.12121212121212133,0.10897519812299226,0.1809657759024847,0.10826256369267638,0.2342233009708737,0.21648734826306618,0.18012132524498364,0.12233527610392153,0.040166609383706586,0.002592275930497778,0.05882642966354441,0.040789326307690305
61,0.4438175678253174,0.10975432395935059,0.0,0.0,0.1,"(20, 5)",7,"{'filter__n': 7, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04775234645538174,0.008176870414758019,0.0,0.0
62,0.42369980812072755,0.10412640571594238,0.0,0.0,0.1,"(20, 5)",8,"{'filter__n': 8, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07159077074302297,0.00099487615280237,0.0,0.0
63,0.4878896713256836,0.11213364601135253,0.33319339018706284,0.3534825723642584,0.1,"(20, 5)",9,"{'filter__n': 9, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",77,0.7845274725274727,0.785484845234532,0.8092465455809508,0.7568150987909158,0.06387555849743502,0.1925925925925922,0.0,0.016260162601625983,0.0,0.016260162601625983,0.032207023038159574,0.01321513939736268,0.38109086900167405,0.3471675628632241
64,0.4714315891265869,0.10975084304809571,0.27041957752606677,0.27697378538746537,0.1,"(20, 5)",10,"{'filter__n': 10, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",91,0.0,0.0,0.0,0.0,0.675120244862265,0.7389538806217137,0.6818282181497021,0.6459150463156133,0.0,0.0,0.059405006005302526,0.007957094491689088,0.3321903832784329,0.3404957256070866
65,0.44091997146606443,0.1153742790222168,0.0,0.0,0.1,"(20, 5)",11,"{'filter__n': 11, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639770321519526,0.011167404843793582,0.0,0.0
66,0.4216321468353271,0.11331653594970703,0.0,0.0,0.1,"(20, 5)",12,"{'filter__n': 12, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07354762398086935,0.007770205828826406,0.0,0.0
67,0.4413114070892334,0.11349325180053711,0.0,0.0,0.1,"(20, 5)",13,"{'filter__n': 13, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056447586962996926,0.00931896274107798,0.0,0.0
68,0.45047874450683595,0.11048860549926758,0.0,0.0,0.1,"(20, 5)",14,"{'filter__n': 14, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02997053880713209,0.007527239579492113,0.0,0.0
69,0.4221035957336426,0.11711325645446777,0.0,0.0,0.1,"(20, 5)",15,"{'filter__n': 15, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.1}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045656550705012115,0.012125835869494438,0.0,0.0
70,0.526419734954834,0.10630731582641602,0.0,0.0,0.01,"(200,)",2,"{'filter__n': 2, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04727807224073435,0.0015952678482610504,0.0,0.0
71,0.5790718555450439,0.1127429485321045,0.0,0.0,0.01,"(200,)",3,"{'filter__n': 3, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10310714918948556,0.011460953997836802,0.0,0.0
72,0.5237178325653076,0.11158642768859864,0.0,0.0,0.01,"(200,)",4,"{'filter__n': 4, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052413212186964736,0.006040097966777024,0.0,0.0
73,0.5027265548706055,0.11283493041992188,0.0,0.0,0.01,"(200,)",5,"{'filter__n': 5, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051921295153589425,0.009465896908767493,0.0,0.0
74,0.5349709987640381,0.11609349250793458,0.0,0.0,0.01,"(200,)",6,"{'filter__n': 6, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015077356581582647,0.011885134026953608,0.0,0.0
75,0.48480424880981443,0.10647168159484863,0.0,0.0,0.01,"(200,)",7,"{'filter__n': 7, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04814800184370598,0.001576264565790208,0.0,0.0
76,0.5346871852874756,0.10565700531005859,0.0,0.0,0.01,"(200,)",8,"{'filter__n': 8, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02034931838747518,0.0004779556650615979,0.0,0.0
77,0.45899014472961425,0.11423110961914062,0.0,0.0,0.01,"(200,)",9,"{'filter__n': 9, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04376624866415705,0.006302925731263734,0.0,0.0
78,0.5085947990417481,0.11089410781860351,0.0,0.0,0.01,"(200,)",10,"{'filter__n': 10, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03293782490696426,0.006969996136093347,0.0,0.0
79,0.530180835723877,0.10898480415344239,0.0,0.0,0.01,"(200,)",11,"{'filter__n': 11, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018816338537907394,0.004615749964413495,0.0,0.0
80,0.4830482482910156,0.11529660224914551,0.0,0.0,0.01,"(200,)",12,"{'filter__n': 12, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06195035392952895,0.008720078653076542,0.0,0.0
81,0.5298304557800293,0.16413512229919433,0.0,0.0,0.01,"(200,)",13,"{'filter__n': 13, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03421822920230564,0.07309616230714502,0.0,0.0
82,0.47703776359558103,0.1061737060546875,0.0,0.0,0.01,"(200,)",14,"{'filter__n': 14, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050707615440342114,0.0023811155024079087,0.0,0.0
83,0.5123907089233398,0.10661277770996094,0.0,0.0,0.01,"(200,)",15,"{'filter__n': 15, 'NN__hidden_layer_sizes': (200,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045246406699192734,0.002211911915193933,0.0,0.0
84,0.4427960872650146,0.10937089920043945,0.09722536640704883,0.09648540958831404,0.01,"(100,)",2,"{'filter__n': 2, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",111,0.0,0.15267175572519073,0.06250000000000006,0.12403100775193791,0.06451612903225805,0.07874015748031479,0.23529411764705874,0.06349206349206336,0.12499999999999994,0.06349206349206336,0.018508389709268585,0.005520521454589135,0.0794296586156065,0.03579855085344983
85,0.4575218200683594,0.10928301811218262,0.0,0.0,0.01,"(100,)",3,"{'filter__n': 3, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028950073168235807,0.00951721024551073,0.0,0.0
86,0.4427933216094971,0.10602755546569824,0.0,0.0,0.01,"(100,)",4,"{'filter__n': 4, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04276114517913789,0.0037074927335872198,0.0,0.0
87,0.4875657558441162,0.10796899795532226,0.533551853897108,0.5486179479710313,0.01,"(100,)",5,"{'filter__n': 5, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",43,0.36842105263157915,0.5595238095238089,0.1764705882352942,0.24637681159420277,0.6318989710009355,0.6881720430107522,0.8,0.6209159859976657,0.6956521739130436,0.6281010897287266,0.015293881930146793,0.003352044519826142,0.22898301589503725,0.1565174520001492
88,0.4568124771118164,0.10953631401062011,0.47486841952902076,0.4963746797860871,0.01,"(100,)",6,"{'filter__n': 6, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",63,0.547958102859833,0.600491994303223,0.5662325999101931,0.630867655704256,0.5835562274683103,0.6289302978969543,0.675120244862265,0.6215834510260024,0.0,0.0,0.03467673491519092,0.006625318780666786,0.2409087451111708,0.24842094387329317
89,0.444394588470459,0.10736656188964844,0.0,0.0,0.01,"(100,)",7,"{'filter__n': 7, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03446359508763165,0.0026194595381763205,0.0,0.0
90,0.45488934516906737,0.11234107017517089,0.185901840629013,0.14810102705422007,0.01,"(100,)",8,"{'filter__n': 8, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",104,0.06250000000000006,0.0793650793650793,0.06250000000000006,0.01639344262295081,0.2857142857142857,0.21897810218978053,0.23529411764705874,0.10852713178294553,0.2857142857142857,0.3172413793103442,0.036117586603457416,0.0074421262635240605,0.10286304676314634,0.10702301624368812
91,0.4585562705993652,0.1058011531829834,0.49620072934764914,0.5061034085953482,0.01,"(100,)",9,"{'filter__n': 9, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",56,0.5064673074641037,0.6567727557629353,0.6990250105977109,0.6399724966322398,0.4455559830704117,0.539519941811128,0.49614395886889456,0.37974555051769565,0.3319002579535683,0.3145062982527421,0.04608931594024739,0.0014801224050958338,0.11909501131379707,0.1374151451547508
92,0.4243527889251709,0.10542535781860352,0.0,0.0,0.01,"(100,)",10,"{'filter__n': 10, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04394414925122218,0.0018781378555909757,0.0,0.0
93,0.45284090042114256,0.11182827949523926,0.012857101674882524,0.0032520325203251967,0.01,"(100,)",11,"{'filter__n': 11, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",126,0.0,0.0,0.0,0.0,0.06451612903225805,0.0,0.0,0.016260162601625983,0.0,0.0,0.053991457409387836,0.009791003495905785,0.0257717940229103,0.0065040650406503935
94,0.47820138931274414,0.10675644874572754,0.0,0.0,0.01,"(100,)",12,"{'filter__n': 12, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023814982232007384,0.004324362900159519,0.0,0.0
95,0.45854902267456055,0.10625195503234863,0.0,0.0,0.01,"(100,)",13,"{'filter__n': 13, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04752690808200789,0.0019572593925580935,0.0,0.0
96,0.4333608150482178,0.11237955093383789,0.0,0.0,0.01,"(100,)",14,"{'filter__n': 14, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426887650269318,0.008973121056458873,0.0,0.0
97,0.48194088935852053,0.10774445533752441,0.0,0.0,0.01,"(100,)",15,"{'filter__n': 15, 'NN__hidden_layer_sizes': (100,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030480038171713582,0.0026465049213052513,0.0,0.0
98,0.4510915756225586,0.11009135246276855,0.5406701254969813,0.5176697034584692,0.01,"(50,)",2,"{'filter__n': 2, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",38,0.7600000000000001,0.7293976504525865,0.45000000000000023,0.5842604909904455,0.4210526315789474,0.41558441558441467,0.5365853658536585,0.3841059602648999,0.5345587309580763,0.4749999999999992,0.02214678358659812,0.009569194051655254,0.11911315994982909,0.125971774308305
99,0.42595596313476564,0.10935587882995605,0.5813370005483982,0.5714967500025914,0.01,"(50,)",3,"{'filter__n': 3, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",36,0.8798851009146572,0.8859082565243145,0.8820947005330826,0.8752997011604022,0.12499999999999994,0.09374999999999983,0.12499999999999994,0.10852713178294553,0.8893302613807896,0.8939986605452949,0.055199577539424206,0.004646984909470282,0.3715018129702184,0.3841200685727399
100,0.41457195281982423,0.10629339218139648,0.0,0.0,0.01,"(50,)",4,"{'filter__n': 4, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03931620320446881,0.0035633720431986035,0.0,0.0
101,0.45740175247192383,0.10774374008178711,0.0,0.0065364132491611965,0.01,"(50,)",5,"{'filter__n': 5, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",133,0.0,0.016330583401113343,0.0,0.016351482844692636,0.0,0.0,0.0,0.0,0.0,0.0,0.020300703480501708,0.0036440839994823244,0.0,0.008005441332268272
102,0.4516923904418945,0.10391197204589844,0.023909312225217524,0.018599615014436948,0.01,"(50,)",6,"{'filter__n': 6, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",121,0.11890897946674849,0.09299807507218474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008615659634452752,0.0006728047701616628,0.04765896248733845,0.037199230028873896
103,0.3698087215423584,0.10627570152282714,0.0,0.0,0.01,"(50,)",7,"{'filter__n': 7, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04682514600752803,0.0034681631150692807,0.0,0.0
104,0.4689949512481689,0.10669422149658203,0.3082595395586425,0.36688961791340835,0.01,"(50,)",8,"{'filter__n': 8, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",79,0.3956660293180372,0.47286659476166676,0.4482094724682328,0.4321631176518949,0.2342233009708737,0.2914574666475392,0.23316218665055866,0.30356187827575076,0.22799763733018302,0.33439903223019024,0.02536089407290578,0.003088199216872258,0.0947333421199337,0.07245384682714502
105,0.4317779064178467,0.10616526603698731,0.0,0.0,0.01,"(50,)",9,"{'filter__n': 9, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010901513224845187,0.0037998976218182345,0.0,0.0
106,0.4510025978088379,0.11183037757873535,0.2709099165474919,0.29962606429387506,0.01,"(50,)",10,"{'filter__n': 10, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",86,0.6440148408513963,0.7758179133404075,0.11947652040030803,0.21807820346442464,0.12379730596536237,0.13674643214699334,0.23211064341551405,0.2172286045728394,0.23316218665055866,0.15025916794471053,0.014467527391217297,0.009248910862108845,0.19364570527917013,0.24043224258238755
107,0.3740699291229248,0.1042642593383789,0.5307322425274968,0.5553341723844284,0.01,"(50,)",11,"{'filter__n': 11, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",48,0.321546961325967,0.5386134014632441,0.40364109232769857,0.3814912825574567,0.559015206372194,0.5673468166586877,0.7427838357921744,0.63553995129962,0.6296900489396411,0.6536794099431333,0.05494951321709071,0.001159287642474927,0.15204718369957643,0.09669538858489785
108,0.4922967433929443,0.10799412727355957,0.6291932540030627,0.6322689229934162,0.01,"(50,)",12,"{'filter__n': 12, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",7,0.7341898217309034,0.810907600110932,0.3229296712442782,0.31737446223602683,0.6380165289256199,0.7716659486737644,0.77305786866238,0.6065742689209777,0.6795774647887325,0.6548223350253802,0.04468196127503024,0.00459289731822897,0.1603831769935147,0.174166989288267
109,0.47870697975158694,0.10765380859375,0.6291932540030627,0.6322689229934162,0.01,"(50,)",13,"{'filter__n': 13, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",7,0.7341898217309034,0.810907600110932,0.3229296712442782,0.31737446223602683,0.6380165289256199,0.7716659486737644,0.77305786866238,0.6065742689209777,0.6795774647887325,0.6548223350253802,0.03843971812271482,0.005702640487108117,0.1603831769935147,0.174166989288267
110,0.4985336780548096,0.10734381675720214,0.6291932540030627,0.6322689229934162,0.01,"(50,)",14,"{'filter__n': 14, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",7,0.7341898217309034,0.810907600110932,0.3229296712442782,0.31737446223602683,0.6380165289256199,0.7716659486737644,0.77305786866238,0.6065742689209777,0.6795774647887325,0.6548223350253802,0.02315876826879751,0.0055982475329220465,0.1603831769935147,0.174166989288267
111,0.4935012340545654,0.10713858604431152,0.6291932540030627,0.6322689229934162,0.01,"(50,)",15,"{'filter__n': 15, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",7,0.7341898217309034,0.810907600110932,0.3229296712442782,0.31737446223602683,0.6380165289256199,0.7716659486737644,0.77305786866238,0.6065742689209777,0.6795774647887325,0.6548223350253802,0.027526873619580842,0.0031249428752070565,0.1603831769935147,0.174166989288267
112,0.39792575836181643,0.1042417049407959,0.0,0.0,0.01,"(20, 20)",2,"{'filter__n': 2, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046369253088766445,0.00137826925052479,0.0,0.0
113,0.4633787631988525,0.1075063705444336,0.0,0.0,0.01,"(20, 20)",3,"{'filter__n': 3, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026115428242822585,0.004835473911205856,0.0,0.0
114,0.4342370510101318,0.11002535820007324,0.0,0.0,0.01,"(20, 20)",4,"{'filter__n': 4, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483117498889463,0.007530799458639824,0.0,0.0
115,0.450119161605835,0.10656771659851075,0.0,0.0032437189615070238,0.01,"(20, 20)",5,"{'filter__n': 5, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.016218594807535118,0.0,0.0,0.0,0.0,0.033432477242291786,0.0030645878426358367,0.0,0.006487437923014048
116,0.40170822143554685,0.10778136253356933,0.0,0.0,0.01,"(20, 20)",6,"{'filter__n': 6, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04447043348727989,0.005265858484624519,0.0,0.0
117,0.45936288833618166,0.10514483451843262,0.4040147271565826,0.43689836062834714,0.01,"(20, 20)",7,"{'filter__n': 7, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",69,0.5947662323442462,0.6622470626631842,0.0,0.0,0.6913918449057003,0.7532846715328463,0.7358282331694592,0.768960068945705,0.0,0.0,0.05224667905284396,0.002379646006480635,0.3332644016515563,0.35858267342599276
118,0.4159130573272705,0.10566577911376954,0.0,0.0,0.01,"(20, 20)",8,"{'filter__n': 8, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052169012394060944,0.004038218678335206,0.0,0.0
119,0.43273515701293946,0.10971536636352539,0.0,0.0,0.01,"(20, 20)",9,"{'filter__n': 9, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044873343119929854,0.008246190585232736,0.0,0.0
120,0.4219221591949463,0.10864500999450684,0.0,0.0,0.01,"(20, 20)",10,"{'filter__n': 10, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04164460997329524,0.004573354606710191,0.0,0.0
121,0.509127140045166,0.10787749290466309,0.19210094976154726,0.22710997347601705,0.01,"(20, 20)",11,"{'filter__n': 11, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",103,0.06250000000000006,0.2074074074074073,0.0,0.06399999999999997,0.6666666666666661,0.6666666666666712,0.2342233009708737,0.16521772878987784,0.0,0.03225806451612896,0.01734869803576754,0.005348616854526253,0.2517671519367202,0.22891092479973044
122,0.4862560272216797,0.10590119361877441,0.0,0.0,0.01,"(20, 20)",12,"{'filter__n': 12, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008164177299483266,0.002945973886103898,0.0,0.0
123,0.48177127838134765,0.10545716285705567,0.0,0.0,0.01,"(20, 20)",13,"{'filter__n': 13, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445899437337648,0.0013940128325220244,0.0,0.0
124,0.4674709320068359,0.10858769416809082,0.0,0.0,0.01,"(20, 20)",14,"{'filter__n': 14, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048192218237274584,0.008174965293439545,0.0,0.0
125,0.46853251457214357,0.10568242073059082,0.0,0.0,0.01,"(20, 20)",15,"{'filter__n': 15, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06847562996435808,0.0021749153245731742,0.0,0.0
126,0.4402637481689453,0.10721650123596191,0.0,0.0,0.01,"(20, 5)",2,"{'filter__n': 2, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130740663139657,0.004112690943736221,0.0,0.0
127,0.37888283729553224,0.10685896873474121,0.0,0.0,0.01,"(20, 5)",3,"{'filter__n': 3, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492792595084798,0.004105364374105471,0.0,0.0
128,0.44106392860412597,0.10965995788574219,0.6666666666666665,0.6666666666666721,0.01,"(20, 5)",4,"{'filter__n': 4, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.01}",1,0.6666666666666669,0.6666666666666736,0.6666666666666669,0.6666666666666736,0.6666666666666661,0.6666666666666712,0.666666666666666,0.666666666666671,0.6666666666666662,0.666666666666671,0.06231107515493555,0.0038058800106745543,4.091824331753433e-16,1.2716779685529958e-15
129,0.39973011016845705,0.10948543548583985,0.0,0.0,0.01,"(20, 5)",5,"{'filter__n': 5, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05471059372376994,0.009253359414084623,0.0,0.0
130,0.44060068130493163,0.106951904296875,0.1963027830918644,0.22184024642493488,0.01,"(20, 5)",6,"{'filter__n': 6, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.01}",94,0.06250000000000006,0.20597443876628493,0.17401704290626416,0.1929031453060361,0.23316218665055866,0.19125277983691583,0.2300357568533968,0.30159404888416513,0.28319882611885544,0.21747681933127233,0.047762194321919325,0.004295564090505749,0.07551163255179202,0.04099849092053867
131,0.42400217056274414,0.10592594146728515,0.0,0.0,0.01,"(20, 5)",7,"{'filter__n': 7, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004103233505004946,0.0029110422317793812,0.0,0.0
132,0.4217967510223389,0.10821728706359864,0.0,0.0,0.01,"(20, 5)",8,"{'filter__n': 8, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.01}",133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464272987015007,0.003931234522704335,0.0,0.0
133,0.4612441062927246,0.10444912910461426,0.3072597375352057,0.3219850341047119,0.01,"(20, 5)",9,"{'filter__n': 9, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.01}",85,0.7839043690546345,0.836036335841344,0.06250000000000006,0.04838709677419352,0.45252051582649466,0.48117448273663327,0.23529411764705874,0.24432725517138879,0.0,0.0,0.042525223632458246,0.001053487823360476,0.2859698256698296,0.30794510728395885
134,0.49094295501708984,0.10597901344299317,0.07289857853128032,0.12464420267770267,0.01,"(20, 5)",10,"{'filter__n': 10, 'NN__hidden_layer_sizes': (20, 5), 'NN__alpha': 0.01}",120,0.062189453438051025,0.27112542804663037,0.1764705882352942,0.12358113509192638,0.0,0.06349206349206336,0.0,0.0,0.12499999999999994,0.16502238675789319,0.023306945957889322,0.0045389815590007555,0.0695632767708055,0.09204785563610735
